"epoch","denim-frost-166 - _step","denim-frost-166 - _step__MIN","denim-frost-166 - _step__MAX","denim-frost-166 - train/loss_epoch","denim-frost-166 - train/loss_epoch__MIN","denim-frost-166 - train/loss_epoch__MAX","gallant-sun-165 - _step","gallant-sun-165 - _step__MIN","gallant-sun-165 - _step__MAX","gallant-sun-165 - train/loss_epoch","gallant-sun-165 - train/loss_epoch__MIN","gallant-sun-165 - train/loss_epoch__MAX","warm-elevator-164 - _step","warm-elevator-164 - _step__MIN","warm-elevator-164 - _step__MAX","warm-elevator-164 - train/loss_epoch","warm-elevator-164 - train/loss_epoch__MIN","warm-elevator-164 - train/loss_epoch__MAX","fresh-darkness-163 - _step","fresh-darkness-163 - _step__MIN","fresh-darkness-163 - _step__MAX","fresh-darkness-163 - train/loss_epoch","fresh-darkness-163 - train/loss_epoch__MIN","fresh-darkness-163 - train/loss_epoch__MAX","whole-eon-162 - _step","whole-eon-162 - _step__MIN","whole-eon-162 - _step__MAX","whole-eon-162 - train/loss_epoch","whole-eon-162 - train/loss_epoch__MIN","whole-eon-162 - train/loss_epoch__MAX","treasured-bush-159 - _step","treasured-bush-159 - _step__MIN","treasured-bush-159 - _step__MAX","treasured-bush-159 - train/loss_epoch","treasured-bush-159 - train/loss_epoch__MIN","treasured-bush-159 - train/loss_epoch__MAX","trim-water-158 - _step","trim-water-158 - _step__MIN","trim-water-158 - _step__MAX","trim-water-158 - train/loss_epoch","trim-water-158 - train/loss_epoch__MIN","trim-water-158 - train/loss_epoch__MAX","rose-fog-156 - _step","rose-fog-156 - _step__MIN","rose-fog-156 - _step__MAX","rose-fog-156 - train/loss_epoch","rose-fog-156 - train/loss_epoch__MIN","rose-fog-156 - train/loss_epoch__MAX","kind-durian-155 - _step","kind-durian-155 - _step__MIN","kind-durian-155 - _step__MAX","kind-durian-155 - train/loss_epoch","kind-durian-155 - train/loss_epoch__MIN","kind-durian-155 - train/loss_epoch__MAX","distinctive-disco-153 - _step","distinctive-disco-153 - _step__MIN","distinctive-disco-153 - _step__MAX","distinctive-disco-153 - train/loss_epoch","distinctive-disco-153 - train/loss_epoch__MIN","distinctive-disco-153 - train/loss_epoch__MAX","crisp-field-152 - _step","crisp-field-152 - _step__MIN","crisp-field-152 - _step__MAX","crisp-field-152 - train/loss_epoch","crisp-field-152 - train/loss_epoch__MIN","crisp-field-152 - train/loss_epoch__MAX","stoic-jazz-100 - _step","stoic-jazz-100 - _step__MIN","stoic-jazz-100 - _step__MAX","stoic-jazz-100 - train/loss_epoch","stoic-jazz-100 - train/loss_epoch__MIN","stoic-jazz-100 - train/loss_epoch__MAX"
"27","111","111","111","0.9171104431152344","0.9171104431152344","0.9171104431152344","111","111","111","0.9102347493171692","0.9102347493171692","0.9102347493171692","111","111","111","1.1485354900360107","1.1485354900360107","1.1485354900360107","2243","2243","2243","0.9863009452819824","0.9863009452819824","0.9863009452819824","2243","2243","2243","0.9925665855407715","0.9925665855407715","0.9925665855407715","2243","2243","2243","0.8513049483299255","0.8513049483299255","0.8513049483299255","2243","2243","2243","0.9198447465896606","0.9198447465896606","0.9198447465896606","2243","2243","2243","0.9905785322189331","0.9905785322189331","0.9905785322189331","2243","2243","2243","0.9799326658248901","0.9799326658248901","0.9799326658248901","111","111","111","1.1489115953445435","1.1489115953445435","1.1489115953445435","2243","2243","2243","0.8753700256347656","0.8753700256347656","0.8753700256347656","2243","2243","2243","0.9834508299827576","0.9834508299827576","0.9834508299827576"
"28","115","115","115","0.8948262333869934","0.8948262333869934","0.8948262333869934","115","115","115","0.8829603791236877","0.8829603791236877","0.8829603791236877","115","115","115","1.1118017435073853","1.1118017435073853","1.1118017435073853","2323","2323","2323","0.9894735217094421","0.9894735217094421","0.9894735217094421","2323","2323","2323","0.9962501525878906","0.9962501525878906","0.9962501525878906","2323","2323","2323","0.8432943820953369","0.8432943820953369","0.8432943820953369","2323","2323","2323","0.9186287522315979","0.9186287522315979","0.9186287522315979","2323","2323","2323","0.9943726062774658","0.9943726062774658","0.9943726062774658","2323","2323","2323","0.9799305200576782","0.9799305200576782","0.9799305200576782","115","115","115","1.122929573059082","1.122929573059082","1.122929573059082","2323","2323","2323","0.8750783801078796","0.8750783801078796","0.8750783801078796","2323","2323","2323","0.9869149923324585","0.9869149923324585","0.9869149923324585"
"29","119","119","119","0.8731957674026489","0.8731957674026489","0.8731957674026489","119","119","119","0.8644104599952698","0.8644104599952698","0.8644104599952698","119","119","119","1.0796908140182495","1.0796908140182495","1.0796908140182495","2405","2405","2405","0.9906924366950989","0.9906924366950989","0.9906924366950989","2405","2405","2405","0.9949738383293152","0.9949738383293152","0.9949738383293152","2405","2405","2405","0.8446609377861023","0.8446609377861023","0.8446609377861023","2405","2405","2405","0.9215426445007324","0.9215426445007324","0.9215426445007324","2405","2405","2405","0.993986964225769","0.993986964225769","0.993986964225769","2405","2405","2405","0.9843264222145081","0.9843264222145081","0.9843264222145081","119","119","119","1.0960429906845093","1.0960429906845093","1.0960429906845093","2405","2405","2405","0.8716355562210083","0.8716355562210083","0.8716355562210083","2405","2405","2405","0.9812370538711548","0.9812370538711548","0.9812370538711548"
"30","123","123","123","0.8566415905952454","0.8566415905952454","0.8566415905952454","123","123","123","0.8450127840042114","0.8450127840042114","0.8450127840042114","123","123","123","1.050171136856079","1.050171136856079","1.050171136856079","2485","2485","2485","0.989354133605957","0.989354133605957","0.989354133605957","2485","2485","2485","0.9941930174827576","0.9941930174827576","0.9941930174827576","2485","2485","2485","0.8385139107704163","0.8385139107704163","0.8385139107704163","2485","2485","2485","0.9195449352264404","0.9195449352264404","0.9195449352264404","2485","2485","2485","0.9977226853370667","0.9977226853370667","0.9977226853370667","2485","2485","2485","0.9837630391120911","0.9837630391120911","0.9837630391120911","123","123","123","1.0671889781951904","1.0671889781951904","1.0671889781951904","2485","2485","2485","0.869641900062561","0.869641900062561","0.869641900062561","2485","2485","2485","0.9789931178092957","0.9789931178092957","0.9789931178092957"
"31","127","127","127","0.8564189672470093","0.8564189672470093","0.8564189672470093","127","127","127","0.838374674320221","0.838374674320221","0.838374674320221","127","127","127","1.0296120643615723","1.0296120643615723","1.0296120643615723","2565","2565","2565","0.9897328019142151","0.9897328019142151","0.9897328019142151","2565","2565","2565","0.9980844259262085","0.9980844259262085","0.9980844259262085","2565","2565","2565","0.83737713098526","0.83737713098526","0.83737713098526","2565","2565","2565","0.9192435145378113","0.9192435145378113","0.9192435145378113","2565","2565","2565","0.9962041974067688","0.9962041974067688","0.9962041974067688","2565","2565","2565","0.98595130443573","0.98595130443573","0.98595130443573","127","127","127","1.0507407188415527","1.0507407188415527","1.0507407188415527","2565","2565","2565","0.8673921227455139","0.8673921227455139","0.8673921227455139","2565","2565","2565","0.9798994660377502","0.9798994660377502","0.9798994660377502"
"32","131","131","131","0.8262515664100647","0.8262515664100647","0.8262515664100647","131","131","131","0.8193780183792114","0.8193780183792114","0.8193780183792114","131","131","131","0.9984953999519348","0.9984953999519348","0.9984953999519348","2645","2645","2645","0.97446209192276","0.97446209192276","0.97446209192276","2645","2645","2645","0.9862203001976013","0.9862203001976013","0.9862203001976013","2645","2645","2645","0.8266558647155762","0.8266558647155762","0.8266558647155762","2645","2645","2645","0.9056221842765808","0.9056221842765808","0.9056221842765808","2645","2645","2645","0.9844998717308044","0.9844998717308044","0.9844998717308044","2645","2645","2645","0.97748202085495","0.97748202085495","0.97748202085495","131","131","131","1.0258592367172241","1.0258592367172241","1.0258592367172241","2645","2645","2645","0.8565692901611328","0.8565692901611328","0.8565692901611328","2645","2645","2645","0.9686154723167419","0.9686154723167419","0.9686154723167419"
"33","135","135","135","0.8253539204597473","0.8253539204597473","0.8253539204597473","135","135","135","0.8170045018196106","0.8170045018196106","0.8170045018196106","135","135","135","0.9838871955871582","0.9838871955871582","0.9838871955871582","2725","2725","2725","0.977957010269165","0.977957010269165","0.977957010269165","2725","2725","2725","0.9889919757843018","0.9889919757843018","0.9889919757843018","2725","2725","2725","0.823793888092041","0.823793888092041","0.823793888092041","2725","2725","2725","0.9118900895118713","0.9118900895118713","0.9118900895118713","2725","2725","2725","0.9945523142814636","0.9945523142814636","0.9945523142814636","2725","2725","2725","0.9748877882957458","0.9748877882957458","0.9748877882957458","135","135","135","1.019196629524231","1.019196629524231","1.019196629524231","2725","2725","2725","0.861096978187561","0.861096978187561","0.861096978187561","2725","2725","2725","0.9743087291717529","0.9743087291717529","0.9743087291717529"
"34","139","139","139","0.8070001006126404","0.8070001006126404","0.8070001006126404","139","139","139","0.806150496006012","0.806150496006012","0.806150496006012","139","139","139","0.9652481079101562","0.9652481079101562","0.9652481079101562","2805","2805","2805","0.9733151793479919","0.9733151793479919","0.9733151793479919","2805","2805","2805","0.9784676432609558","0.9784676432609558","0.9784676432609558","2805","2805","2805","0.8152074217796326","0.8152074217796326","0.8152074217796326","2805","2805","2805","0.9058665037155151","0.9058665037155151","0.9058665037155151","2805","2805","2805","0.988305926322937","0.988305926322937","0.988305926322937","2805","2805","2805","0.9700526595115662","0.9700526595115662","0.9700526595115662","139","139","139","0.9904031157493591","0.9904031157493591","0.9904031157493591","2805","2805","2805","0.858760416507721","0.858760416507721","0.858760416507721","2805","2805","2805","0.9663563966751099","0.9663563966751099","0.9663563966751099"
"35","143","143","143","0.7994218468666077","0.7994218468666077","0.7994218468666077","143","143","143","0.7915000915527344","0.7915000915527344","0.7915000915527344","143","143","143","0.9613425135612488","0.9613425135612488","0.9613425135612488","2885","2885","2885","0.980144202709198","0.980144202709198","0.980144202709198","2885","2885","2885","0.9825359582901001","0.9825359582901001","0.9825359582901001","2885","2885","2885","0.819222629070282","0.819222629070282","0.819222629070282","2885","2885","2885","0.9045960903167725","0.9045960903167725","0.9045960903167725","2885","2885","2885","0.9913248419761658","0.9913248419761658","0.9913248419761658","2885","2885","2885","0.9754775166511536","0.9754775166511536","0.9754775166511536","143","143","143","0.9722888469696045","0.9722888469696045","0.9722888469696045","2885","2885","2885","0.8636997938156128","0.8636997938156128","0.8636997938156128","2885","2885","2885","0.9786514639854431","0.9786514639854431","0.9786514639854431"
"36","147","147","147","0.7871264815330505","0.7871264815330505","0.7871264815330505","147","147","147","0.7746645212173462","0.7746645212173462","0.7746645212173462","147","147","147","0.9237737655639648","0.9237737655639648","0.9237737655639648","2965","2965","2965","0.9721572399139404","0.9721572399139404","0.9721572399139404","2965","2965","2965","0.9830081462860107","0.9830081462860107","0.9830081462860107","2965","2965","2965","0.8173190355300903","0.8173190355300903","0.8173190355300903","2965","2965","2965","0.9112803339958191","0.9112803339958191","0.9112803339958191","2965","2965","2965","0.9889852404594421","0.9889852404594421","0.9889852404594421","2965","2965","2965","0.9730347394943237","0.9730347394943237","0.9730347394943237","147","147","147","0.9472769498825073","0.9472769498825073","0.9472769498825073","2965","2965","2965","0.8623285293579102","0.8623285293579102","0.8623285293579102","2965","2965","2965","0.9743553996086121","0.9743553996086121","0.9743553996086121"
"37","151","151","151","0.7739730477333069","0.7739730477333069","0.7739730477333069","151","151","151","0.761372447013855","0.761372447013855","0.761372447013855","151","151","151","0.9089759588241577","0.9089759588241577","0.9089759588241577","3045","3045","3045","0.9713598489761353","0.9713598489761353","0.9713598489761353","3045","3045","3045","0.9815552234649658","0.9815552234649658","0.9815552234649658","3045","3045","3045","0.8093581199645996","0.8093581199645996","0.8093581199645996","3045","3045","3045","0.9047424793243408","0.9047424793243408","0.9047424793243408","3045","3045","3045","0.9940299391746521","0.9940299391746521","0.9940299391746521","3045","3045","3045","0.9756971597671509","0.9756971597671509","0.9756971597671509","151","151","151","0.9375832080841064","0.9375832080841064","0.9375832080841064","3045","3045","3045","0.855835497379303","0.855835497379303","0.855835497379303","3045","3045","3045","0.9725411534309387","0.9725411534309387","0.9725411534309387"
"38","155","155","155","0.7629086971282959","0.7629086971282959","0.7629086971282959","155","155","155","0.7484809160232544","0.7484809160232544","0.7484809160232544","155","155","155","0.9005985260009766","0.9005985260009766","0.9005985260009766","3125","3125","3125","0.9710649847984314","0.9710649847984314","0.9710649847984314","3125","3125","3125","0.978142499923706","0.978142499923706","0.978142499923706","3125","3125","3125","0.8074303269386292","0.8074303269386292","0.8074303269386292","3125","3125","3125","0.9008374214172363","0.9008374214172363","0.9008374214172363","3125","3125","3125","0.988462507724762","0.988462507724762","0.988462507724762","3125","3125","3125","0.9730353951454163","0.9730353951454163","0.9730353951454163","155","155","155","0.9186602830886841","0.9186602830886841","0.9186602830886841","3125","3125","3125","0.8549938797950745","0.8549938797950745","0.8549938797950745","3125","3125","3125","0.9687198996543884","0.9687198996543884","0.9687198996543884"
"39","159","159","159","0.7517136931419373","0.7517136931419373","0.7517136931419373","159","159","159","0.7396571040153503","0.7396571040153503","0.7396571040153503","159","159","159","0.8707152605056763","0.8707152605056763","0.8707152605056763","3207","3207","3207","0.9749674797058105","0.9749674797058105","0.9749674797058105","3207","3207","3207","0.9776028990745544","0.9776028990745544","0.9776028990745544","3207","3207","3207","0.8038951754570007","0.8038951754570007","0.8038951754570007","3207","3207","3207","0.9020002484321594","0.9020002484321594","0.9020002484321594","3207","3207","3207","0.9878018498420715","0.9878018498420715","0.9878018498420715","3207","3207","3207","0.9743210077285767","0.9743210077285767","0.9743210077285767","159","159","159","0.8943654894828796","0.8943654894828796","0.8943654894828796","3207","3207","3207","0.8510262370109558","0.8510262370109558","0.8510262370109558","3207","3207","3207","0.9660511612892151","0.9660511612892151","0.9660511612892151"
"40","163","163","163","0.7354485392570496","0.7354485392570496","0.7354485392570496","163","163","163","0.7328274846076965","0.7328274846076965","0.7328274846076965","163","163","163","0.8614355325698853","0.8614355325698853","0.8614355325698853","3287","3287","3287","0.9671432971954346","0.9671432971954346","0.9671432971954346","3287","3287","3287","0.972985565662384","0.972985565662384","0.972985565662384","3287","3287","3287","0.7949376702308655","0.7949376702308655","0.7949376702308655","3287","3287","3287","0.8887612223625183","0.8887612223625183","0.8887612223625183","3287","3287","3287","0.9876910448074341","0.9876910448074341","0.9876910448074341","3287","3287","3287","0.9629809260368347","0.9629809260368347","0.9629809260368347","163","163","163","0.8818910717964172","0.8818910717964172","0.8818910717964172","3287","3287","3287","0.8436698317527771","0.8436698317527771","0.8436698317527771","3287","3287","3287","0.9619722366333008","0.9619722366333008","0.9619722366333008"
"41","167","167","167","0.7281801700592041","0.7281801700592041","0.7281801700592041","167","167","167","0.7238145470619202","0.7238145470619202","0.7238145470619202","167","167","167","0.8430020213127136","0.8430020213127136","0.8430020213127136","3367","3367","3367","0.9620062708854675","0.9620062708854675","0.9620062708854675","3367","3367","3367","0.9679736495018005","0.9679736495018005","0.9679736495018005","3367","3367","3367","0.7896327376365662","0.7896327376365662","0.7896327376365662","3367","3367","3367","0.8897103071212769","0.8897103071212769","0.8897103071212769","3367","3367","3367","0.9766288995742798","0.9766288995742798","0.9766288995742798","3367","3367","3367","0.9641929864883423","0.9641929864883423","0.9641929864883423","167","167","167","0.8763624429702759","0.8763624429702759","0.8763624429702759","3367","3367","3367","0.8357850909233093","0.8357850909233093","0.8357850909233093","3367","3367","3367","0.9559925198554993","0.9559925198554993","0.9559925198554993"
"42","171","171","171","0.72617107629776","0.72617107629776","0.72617107629776","171","171","171","0.7213588953018188","0.7213588953018188","0.7213588953018188","171","171","171","0.836452841758728","0.836452841758728","0.836452841758728","3447","3447","3447","0.9709178805351257","0.9709178805351257","0.9709178805351257","3447","3447","3447","0.9831477403640747","0.9831477403640747","0.9831477403640747","3447","3447","3447","0.7997604012489319","0.7997604012489319","0.7997604012489319","3447","3447","3447","0.8983228802680969","0.8983228802680969","0.8983228802680969","3447","3447","3447","1.0021271705627441","1.0021271705627441","1.0021271705627441","3447","3447","3447","0.9699389338493347","0.9699389338493347","0.9699389338493347","171","171","171","0.8672133088111877","0.8672133088111877","0.8672133088111877","3447","3447","3447","0.8479589223861694","0.8479589223861694","0.8479589223861694","3447","3447","3447","0.9693195819854736","0.9693195819854736","0.9693195819854736"
"43","175","175","175","0.7226437330245972","0.7226437330245972","0.7226437330245972","175","175","175","0.7156161069869995","0.7156161069869995","0.7156161069869995","175","175","175","0.8288043141365051","0.8288043141365051","0.8288043141365051","3527","3527","3527","0.9672994017601013","0.9672994017601013","0.9672994017601013","3527","3527","3527","0.9807654619216919","0.9807654619216919","0.9807654619216919","3527","3527","3527","0.8009325861930847","0.8009325861930847","0.8009325861930847","3527","3527","3527","0.8967576026916504","0.8967576026916504","0.8967576026916504","3527","3527","3527","0.9986369013786316","0.9986369013786316","0.9986369013786316","3527","3527","3527","0.9688083529472351","0.9688083529472351","0.9688083529472351","175","175","175","0.8559743762016296","0.8559743762016296","0.8559743762016296","3527","3527","3527","0.8485307097434998","0.8485307097434998","0.8485307097434998","3527","3527","3527","0.9672881364822388","0.9672881364822388","0.9672881364822388"
