"epoch","denim-frost-166 - _step","denim-frost-166 - _step__MIN","denim-frost-166 - _step__MAX","denim-frost-166 - train/accuracy_epoch","denim-frost-166 - train/accuracy_epoch__MIN","denim-frost-166 - train/accuracy_epoch__MAX","gallant-sun-165 - _step","gallant-sun-165 - _step__MIN","gallant-sun-165 - _step__MAX","gallant-sun-165 - train/accuracy_epoch","gallant-sun-165 - train/accuracy_epoch__MIN","gallant-sun-165 - train/accuracy_epoch__MAX","warm-elevator-164 - _step","warm-elevator-164 - _step__MIN","warm-elevator-164 - _step__MAX","warm-elevator-164 - train/accuracy_epoch","warm-elevator-164 - train/accuracy_epoch__MIN","warm-elevator-164 - train/accuracy_epoch__MAX","fresh-darkness-163 - _step","fresh-darkness-163 - _step__MIN","fresh-darkness-163 - _step__MAX","fresh-darkness-163 - train/accuracy_epoch","fresh-darkness-163 - train/accuracy_epoch__MIN","fresh-darkness-163 - train/accuracy_epoch__MAX","whole-eon-162 - _step","whole-eon-162 - _step__MIN","whole-eon-162 - _step__MAX","whole-eon-162 - train/accuracy_epoch","whole-eon-162 - train/accuracy_epoch__MIN","whole-eon-162 - train/accuracy_epoch__MAX","treasured-bush-159 - _step","treasured-bush-159 - _step__MIN","treasured-bush-159 - _step__MAX","treasured-bush-159 - train/accuracy_epoch","treasured-bush-159 - train/accuracy_epoch__MIN","treasured-bush-159 - train/accuracy_epoch__MAX","trim-water-158 - _step","trim-water-158 - _step__MIN","trim-water-158 - _step__MAX","trim-water-158 - train/accuracy_epoch","trim-water-158 - train/accuracy_epoch__MIN","trim-water-158 - train/accuracy_epoch__MAX","rose-fog-156 - _step","rose-fog-156 - _step__MIN","rose-fog-156 - _step__MAX","rose-fog-156 - train/accuracy_epoch","rose-fog-156 - train/accuracy_epoch__MIN","rose-fog-156 - train/accuracy_epoch__MAX","kind-durian-155 - _step","kind-durian-155 - _step__MIN","kind-durian-155 - _step__MAX","kind-durian-155 - train/accuracy_epoch","kind-durian-155 - train/accuracy_epoch__MIN","kind-durian-155 - train/accuracy_epoch__MAX","distinctive-disco-153 - _step","distinctive-disco-153 - _step__MIN","distinctive-disco-153 - _step__MAX","distinctive-disco-153 - train/accuracy_epoch","distinctive-disco-153 - train/accuracy_epoch__MIN","distinctive-disco-153 - train/accuracy_epoch__MAX","crisp-field-152 - _step","crisp-field-152 - _step__MIN","crisp-field-152 - _step__MAX","crisp-field-152 - train/accuracy_epoch","crisp-field-152 - train/accuracy_epoch__MIN","crisp-field-152 - train/accuracy_epoch__MAX","stoic-jazz-100 - _step","stoic-jazz-100 - _step__MIN","stoic-jazz-100 - _step__MAX","stoic-jazz-100 - train/accuracy_epoch","stoic-jazz-100 - train/accuracy_epoch__MIN","stoic-jazz-100 - train/accuracy_epoch__MAX"
"27","111","111","111","0.6751000285148621","0.6751000285148621","0.6751000285148621","111","111","111","0.6772400140762329","0.6772400140762329","0.6772400140762329","111","111","111","0.5913400053977966","0.5913400053977966","0.5913400053977966","2243","2243","2243","0.6538199782371521","0.6538199782371521","0.6538199782371521","2243","2243","2243","0.6516199707984924","0.6516199707984924","0.6516199707984924","2243","2243","2243","0.7105200290679932","0.7105200290679932","0.7105200290679932","2243","2243","2243","0.6792200207710266","0.6792200207710266","0.6792200207710266","2243","2243","2243","0.6529800295829773","0.6529800295829773","0.6529800295829773","2243","2243","2243","0.6578800082206726","0.6578800082206726","0.6578800082206726","111","111","111","0.5898600220680237","0.5898600220680237","0.5898600220680237","2243","2243","2243","0.696940004825592","0.696940004825592","0.696940004825592","2243","2243","2243","0.6571400165557861","0.6571400165557861","0.6571400165557861"
"28","115","115","115","0.6839200258255005","0.6839200258255005","0.6839200258255005","115","115","115","0.6874200105667114","0.6874200105667114","0.6874200105667114","115","115","115","0.5996999740600586","0.5996999740600586","0.5996999740600586","2323","2323","2323","0.6543400287628174","0.6543400287628174","0.6543400287628174","2323","2323","2323","0.6511600017547607","0.6511600017547607","0.6511600017547607","2323","2323","2323","0.7172999978065491","0.7172999978065491","0.7172999978065491","2323","2323","2323","0.6802600026130676","0.6802600026130676","0.6802600026130676","2323","2323","2323","0.6528400182723999","0.6528400182723999","0.6528400182723999","2323","2323","2323","0.6594200134277344","0.6594200134277344","0.6594200134277344","115","115","115","0.5995799899101257","0.5995799899101257","0.5995799899101257","2323","2323","2323","0.6984800100326538","0.6984800100326538","0.6984800100326538","2323","2323","2323","0.6565799713134766","0.6565799713134766","0.6565799713134766"
"29","119","119","119","0.6893799901008606","0.6893799901008606","0.6893799901008606","119","119","119","0.6941400170326233","0.6941400170326233","0.6941400170326233","119","119","119","0.6149600148200989","0.6149600148200989","0.6149600148200989","2405","2405","2405","0.6545400023460388","0.6545400023460388","0.6545400023460388","2405","2405","2405","0.651199996471405","0.651199996471405","0.651199996471405","2405","2405","2405","0.7139400243759155","0.7139400243759155","0.7139400243759155","2405","2405","2405","0.6778200268745422","0.6778200268745422","0.6778200268745422","2405","2405","2405","0.6526399850845337","0.6526399850845337","0.6526399850845337","2405","2405","2405","0.6566200256347656","0.6566200256347656","0.6566200256347656","119","119","119","0.6074399948120117","0.6074399948120117","0.6074399948120117","2405","2405","2405","0.6994199752807617","0.6994199752807617","0.6994199752807617","2405","2405","2405","0.6578800082206726","0.6578800082206726","0.6578800082206726"
"30","123","123","123","0.6956800222396851","0.6956800222396851","0.6956800222396851","123","123","123","0.7002800107002258","0.7002800107002258","0.7002800107002258","123","123","123","0.6233999729156494","0.6233999729156494","0.6233999729156494","2485","2485","2485","0.6543999910354614","0.6543999910354614","0.6543999910354614","2485","2485","2485","0.6531000137329102","0.6531000137329102","0.6531000137329102","2485","2485","2485","0.7151200175285339","0.7151200175285339","0.7151200175285339","2485","2485","2485","0.6784200072288513","0.6784200072288513","0.6784200072288513","2485","2485","2485","0.6495400071144104","0.6495400071144104","0.6495400071144104","2485","2485","2485","0.6552000045776367","0.6552000045776367","0.6552000045776367","123","123","123","0.6191200017929077","0.6191200017929077","0.6191200017929077","2485","2485","2485","0.6980400085449219","0.6980400085449219","0.6980400085449219","2485","2485","2485","0.6588799953460693","0.6588799953460693","0.6588799953460693"
"31","127","127","127","0.6996200084686279","0.6996200084686279","0.6996200084686279","127","127","127","0.7026000022888184","0.7026000022888184","0.7026000022888184","127","127","127","0.6341800093650818","0.6341800093650818","0.6341800093650818","2565","2565","2565","0.6547799706459045","0.6547799706459045","0.6547799706459045","2565","2565","2565","0.65065997838974","0.65065997838974","0.65065997838974","2565","2565","2565","0.7174000144004822","0.7174000144004822","0.7174000144004822","2565","2565","2565","0.6781200170516968","0.6781200170516968","0.6781200170516968","2565","2565","2565","0.6514599919319153","0.6514599919319153","0.6514599919319153","2565","2565","2565","0.6555799841880798","0.6555799841880798","0.6555799841880798","127","127","127","0.6263800263404846","0.6263800263404846","0.6263800263404846","2565","2565","2565","0.6992599964141846","0.6992599964141846","0.6992599964141846","2565","2565","2565","0.6582199931144714","0.6582199931144714","0.6582199931144714"
"32","131","131","131","0.7081599831581116","0.7081599831581116","0.7081599831581116","131","131","131","0.7098199725151062","0.7098199725151062","0.7098199725151062","131","131","131","0.6421200037002563","0.6421200037002563","0.6421200037002563","2645","2645","2645","0.659500002861023","0.659500002861023","0.659500002861023","2645","2645","2645","0.6520799994468689","0.6520799994468689","0.6520799994468689","2645","2645","2645","0.7193400263786316","0.7193400263786316","0.7193400263786316","2645","2645","2645","0.6843799948692322","0.6843799948692322","0.6843799948692322","2645","2645","2645","0.6544399857521057","0.6544399857521057","0.6544399857521057","2645","2645","2645","0.6577000021934509","0.6577000021934509","0.6577000021934509","131","131","131","0.6340799927711487","0.6340799927711487","0.6340799927711487","2645","2645","2645","0.7055000066757202","0.7055000066757202","0.7055000066757202","2645","2645","2645","0.6627600193023682","0.6627600193023682","0.6627600193023682"
"33","135","135","135","0.707319974899292","0.707319974899292","0.707319974899292","135","135","135","0.7100800275802612","0.7100800275802612","0.7100800275802612","135","135","135","0.6488800048828125","0.6488800048828125","0.6488800048828125","2725","2725","2725","0.6574000120162964","0.6574000120162964","0.6574000120162964","2725","2725","2725","0.6517999768257141","0.6517999768257141","0.6517999768257141","2725","2725","2725","0.7209799885749817","0.7209799885749817","0.7209799885749817","2725","2725","2725","0.6815800070762634","0.6815800070762634","0.6815800070762634","2725","2725","2725","0.6527000069618225","0.6527000069618225","0.6527000069618225","2725","2725","2725","0.659060001373291","0.659060001373291","0.659060001373291","135","135","135","0.6390799880027771","0.6390799880027771","0.6390799880027771","2725","2725","2725","0.7024800181388855","0.7024800181388855","0.7024800181388855","2725","2725","2725","0.6588799953460693","0.6588799953460693","0.6588799953460693"
"34","139","139","139","0.7159600257873535","0.7159600257873535","0.7159600257873535","139","139","139","0.7153199911117554","0.7153199911117554","0.7153199911117554","139","139","139","0.6582000255584717","0.6582000255584717","0.6582000255584717","2805","2805","2805","0.6568599939346313","0.6568599939346313","0.6568599939346313","2805","2805","2805","0.6549400091171265","0.6549400091171265","0.6549400091171265","2805","2805","2805","0.7250800132751465","0.7250800132751465","0.7250800132751465","2805","2805","2805","0.6847800016403198","0.6847800016403198","0.6847800016403198","2805","2805","2805","0.6522600054740906","0.6522600054740906","0.6522600054740906","2805","2805","2805","0.6593400239944458","0.6593400239944458","0.6593400239944458","139","139","139","0.6482800245285034","0.6482800245285034","0.6482800245285034","2805","2805","2805","0.7029600143432617","0.7029600143432617","0.7029600143432617","2805","2805","2805","0.660860002040863","0.660860002040863","0.660860002040863"
"35","143","143","143","0.7179800271987915","0.7179800271987915","0.7179800271987915","143","143","143","0.7200199961662292","0.7200199961662292","0.7200199961662292","143","143","143","0.6586400270462036","0.6586400270462036","0.6586400270462036","2885","2885","2885","0.6556800007820129","0.6556800007820129","0.6556800007820129","2885","2885","2885","0.6552600264549255","0.6552600264549255","0.6552600264549255","2885","2885","2885","0.7226799726486206","0.7226799726486206","0.7226799726486206","2885","2885","2885","0.6841199994087219","0.6841199994087219","0.6841199994087219","2885","2885","2885","0.6526600122451782","0.6526600122451782","0.6526600122451782","2885","2885","2885","0.6600599884986877","0.6600599884986877","0.6600599884986877","143","143","143","0.6557599902153015","0.6557599902153015","0.6557599902153015","2885","2885","2885","0.7005800008773804","0.7005800008773804","0.7005800008773804","2885","2885","2885","0.6566600203514099","0.6566600203514099","0.6566600203514099"
"36","147","147","147","0.7225599884986877","0.7225599884986877","0.7225599884986877","147","147","147","0.7264400124549866","0.7264400124549866","0.7264400124549866","147","147","147","0.6720799803733826","0.6720799803733826","0.6720799803733826","2965","2965","2965","0.6600000262260437","0.6600000262260437","0.6600000262260437","2965","2965","2965","0.652180016040802","0.652180016040802","0.652180016040802","2965","2965","2965","0.7250999808311462","0.7250999808311462","0.7250999808311462","2965","2965","2965","0.6805999875068665","0.6805999875068665","0.6805999875068665","2965","2965","2965","0.6544399857521057","0.6544399857521057","0.6544399857521057","2965","2965","2965","0.6596199870109558","0.6596199870109558","0.6596199870109558","147","147","147","0.6642400026321411","0.6642400026321411","0.6642400026321411","2965","2965","2965","0.7014999985694885","0.7014999985694885","0.7014999985694885","2965","2965","2965","0.658519983291626","0.658519983291626","0.658519983291626"
"37","151","151","151","0.7269799709320068","0.7269799709320068","0.7269799709320068","151","151","151","0.7296199798583984","0.7296199798583984","0.7296199798583984","151","151","151","0.6771399974822998","0.6771399974822998","0.6771399974822998","3045","3045","3045","0.6607999801635742","0.6607999801635742","0.6607999801635742","3045","3045","3045","0.6561999917030334","0.6561999917030334","0.6561999917030334","3045","3045","3045","0.7258800268173218","0.7258800268173218","0.7258800268173218","3045","3045","3045","0.6836400032043457","0.6836400032043457","0.6836400032043457","3045","3045","3045","0.6502199769020081","0.6502199769020081","0.6502199769020081","3045","3045","3045","0.6583600044250488","0.6583600044250488","0.6583600044250488","151","151","151","0.6694200038909912","0.6694200038909912","0.6694200038909912","3045","3045","3045","0.7028399705886841","0.7028399705886841","0.7028399705886841","3045","3045","3045","0.6592400074005127","0.6592400074005127","0.6592400074005127"
"38","155","155","155","0.7301200032234192","0.7301200032234192","0.7301200032234192","155","155","155","0.73471999168396","0.73471999168396","0.73471999168396","155","155","155","0.6812599897384644","0.6812599897384644","0.6812599897384644","3125","3125","3125","0.6590200066566467","0.6590200066566467","0.6590200066566467","3125","3125","3125","0.6574199795722961","0.6574199795722961","0.6574199795722961","3125","3125","3125","0.7265200018882751","0.7265200018882751","0.7265200018882751","3125","3125","3125","0.685479998588562","0.685479998588562","0.685479998588562","3125","3125","3125","0.6541399955749512","0.6541399955749512","0.6541399955749512","3125","3125","3125","0.6601600050926208","0.6601600050926208","0.6601600050926208","155","155","155","0.6752600073814392","0.6752600073814392","0.6752600073814392","3125","3125","3125","0.7058799862861633","0.7058799862861633","0.7058799862861633","3125","3125","3125","0.6609799861907959","0.6609799861907959","0.6609799861907959"
"39","159","159","159","0.7348399758338928","0.7348399758338928","0.7348399758338928","159","159","159","0.7389600276947021","0.7389600276947021","0.7389600276947021","159","159","159","0.6903799772262573","0.6903799772262573","0.6903799772262573","3207","3207","3207","0.6581400036811829","0.6581400036811829","0.6581400036811829","3207","3207","3207","0.6560400128364563","0.6560400128364563","0.6560400128364563","3207","3207","3207","0.7284200191497803","0.7284200191497803","0.7284200191497803","3207","3207","3207","0.6874399781227112","0.6874399781227112","0.6874399781227112","3207","3207","3207","0.6534199714660645","0.6534199714660645","0.6534199714660645","3207","3207","3207","0.6592199802398682","0.6592199802398682","0.6592199802398682","159","159","159","0.6849799752235413","0.6849799752235413","0.6849799752235413","3207","3207","3207","0.7064200043678284","0.7064200043678284","0.7064200043678284","3207","3207","3207","0.6636199951171875","0.6636199951171875","0.6636199951171875"
"40","163","163","163","0.7397800087928772","0.7397800087928772","0.7397800087928772","163","163","163","0.7396600246429443","0.7396600246429443","0.7396600246429443","163","163","163","0.6978200078010559","0.6978200078010559","0.6978200078010559","3287","3287","3287","0.6632199883460999","0.6632199883460999","0.6632199883460999","3287","3287","3287","0.6611599922180176","0.6611599922180176","0.6611599922180176","3287","3287","3287","0.7321400046348572","0.7321400046348572","0.7321400046348572","3287","3287","3287","0.6899600028991699","0.6899600028991699","0.6899600028991699","3287","3287","3287","0.6550599932670593","0.6550599932670593","0.6550599932670593","3287","3287","3287","0.6614599823951721","0.6614599823951721","0.6614599823951721","163","163","163","0.6891000270843506","0.6891000270843506","0.6891000270843506","3287","3287","3287","0.7075600028038025","0.7075600028038025","0.7075600028038025","3287","3287","3287","0.6651800274848938","0.6651800274848938","0.6651800274848938"
"41","167","167","167","0.7420799732208252","0.7420799732208252","0.7420799732208252","167","167","167","0.7448199987411499","0.7448199987411499","0.7448199987411499","167","167","167","0.7006400227546692","0.7006400227546692","0.7006400227546692","3367","3367","3367","0.6614800095558167","0.6614800095558167","0.6614800095558167","3367","3367","3367","0.6605200171470642","0.6605200171470642","0.6605200171470642","3367","3367","3367","0.73198002576828","0.73198002576828","0.73198002576828","3367","3367","3367","0.6903600096702576","0.6903600096702576","0.6903600096702576","3367","3367","3367","0.6574400067329407","0.6574400067329407","0.6574400067329407","3367","3367","3367","0.6632999777793884","0.6632999777793884","0.6632999777793884","167","167","167","0.6889200210571289","0.6889200210571289","0.6889200210571289","3367","3367","3367","0.7117999792098999","0.7117999792098999","0.7117999792098999","3367","3367","3367","0.6659600138664246","0.6659600138664246","0.6659600138664246"
"42","171","171","171","0.7436800003051758","0.7436800003051758","0.7436800003051758","171","171","171","0.7447800040245056","0.7447800040245056","0.7447800040245056","171","171","171","0.7053400278091431","0.7053400278091431","0.7053400278091431","3447","3447","3447","0.6581000089645386","0.6581000089645386","0.6581000089645386","3447","3447","3447","0.6535000205039978","0.6535000205039978","0.6535000205039978","3447","3447","3447","0.7306200265884399","0.7306200265884399","0.7306200265884399","3447","3447","3447","0.6859999895095825","0.6859999895095825","0.6859999895095825","3447","3447","3447","0.648859977722168","0.648859977722168","0.648859977722168","3447","3447","3447","0.6596599817276001","0.6596599817276001","0.6596599817276001","171","171","171","0.6937000155448914","0.6937000155448914","0.6937000155448914","3447","3447","3447","0.7083399891853333","0.7083399891853333","0.7083399891853333","3447","3447","3447","0.6602799892425537","0.6602799892425537","0.6602799892425537"
